"date","price","eurdol","oil","gas"
2020-07-21,36.05,1.145869,44.32,1.675
2020-07-22,37.71,1.153403,44.290001,1.681
2020-07-23,39.43,1.156872,43.310001,1.785
2020-07-24,33.96,1.159608,43.34,1.808
2020-07-25,27.29,1.161491,43.3633333333333,1.78333333333333
2020-07-26,20.16,1.163374,43.3866666666667,1.75866666666667
2020-07-27,35.05,1.165257,43.41,1.734
2020-07-28,32.99,1.176928,43.220001,1.8
2020-07-29,37.69,1.17188,43.75,1.854
2020-07-30,40.36,1.178287,42.939999,1.829
2020-07-31,41.41,1.187225,43.299999,1.799
2020-08-01,32.8,1.184227,43.2866653333333,1.89966666666667
2020-08-02,28.34,1.181229,43.2733316666667,2.00033333333333
2020-08-03,36.7,1.178231,43.259998,2.101
2020-08-04,34.81,1.176332,44.43,2.193
2020-08-05,33.31,1.181544,45.169998,2.191
2020-08-06,36.72,1.187282,45.09,2.165
2020-08-07,38,1.187648,44.400002,2.238
2020-08-08,33.17,1.184523,44.5966686666667,2.20966666666667
2020-08-09,30.18,1.181398,44.7933353333333,2.18133333333333
2020-08-10,38.5,1.178273,44.990002,2.153
2020-08-11,39.89,1.173778,44.5,2.171
2020-08-12,40.49,1.173654,45.43,2.152
2020-08-13,39.33,1.17938,44.959999,2.182
2020-08-14,37.7,1.181656,44.799999,2.356
2020-08-15,31.86,1.18285566666667,44.989999,2.35033333333333
2020-08-16,28.8,1.18405533333333,45.179999,2.34466666666667
2020-08-17,39.94,1.185255,45.369999,2.339
2020-08-18,41.28,1.187648,45.459999,2.417
2020-08-19,38.14,1.194786,45.369999,2.426
2020-08-20,37.79,1.18435,44.900002,2.352
2020-08-21,32.91,1.187366,44.349998,2.448
2020-08-22,25.02,1.18484466666667,44.609999,2.46966666666667
2020-08-23,22.15,1.18232333333333,44.87,2.49133333333333
2020-08-24,44.73,1.179802,45.130001,2.513
2020-08-25,39.7,1.179454,45.860001,2.489
2020-08-26,37.4,1.183502,45.639999,2.461
2020-08-27,52.82,1.184273,45.09,2.579
2020-08-28,42.61,1.181963,45.049999,2.657
2020-08-29,36.24,1.18525,45.0666653333333,2.648
2020-08-30,33.75,1.188537,45.0833316666667,2.639
2020-08-31,54.31,1.191824,45.099998,2.63
2020-09-01,49.87,1.193902,44.764999,2.527
2020-09-02,49.83,1.192321,44.43,2.486
2020-09-03,46.98,1.184736,44.07,2.487
2020-09-04,44.38,1.183978,42.66,2.588
2020-09-05,35.38,1.18380066666667,41.93999975,2.541
2020-09-06,34.88,1.18362333333333,41.2199995,2.494
2020-09-07,45.85,1.183446,40.49999925,2.447
2020-09-08,46.59,1.182173,39.779999,2.4
2020-09-09,49.48,1.177024,40.790001,2.406
2020-09-10,50.93,1.180638,40.060001,2.323
2020-09-11,52.43,1.182438,39.830002,2.269
2020-09-12,39.86,1.18304966666667,39.7566683333333,2.28266666666667
2020-09-13,34.71,1.18366133333333,39.6833346666667,2.29633333333333
2020-09-14,55.23,1.184273,39.610001,2.31
2020-09-15,72.76,1.187,40.529999,2.362
2020-09-16,57.83,1.184441,42.220001,2.267
2020-09-17,50.25,1.180345,43.299999,2.042
2020-09-18,44.71,1.18482,43.150002,2.048
2020-09-19,39.59,1.184731,42.580001,1.977
2020-09-20,38.9,1.184642,42.01,1.906
2020-09-21,64.4,1.184553,41.439999,1.835
2020-09-22,55.54,1.1768,41.720001,1.834
2020-09-23,48.76,1.170837,41.77,2.125
2020-09-24,43.64,1.165854,41.939999,2.248
2020-09-25,41.93,1.167324,41.919998,2.139
2020-09-26,33.27,1.166061,42.0899986666667,2.12633333333333
2020-09-27,31.05,1.164798,42.2599993333333,2.11366666666667
2020-09-28,47.26,1.163535,42.43,2.101
2020-09-29,58.82,1.167883,41.029999,2.561
2020-09-30,50.79,1.174205,40.950001,2.527
2020-10-01,44.09,1.172608,40.959999,2.527
2020-10-02,38.5,1.174495,39.27,2.438
2020-10-03,29.96,1.173678,39.9433336666667,2.497
2020-10-04,17.71,1.172861,40.6166673333333,2.556
2020-10-05,33.74,1.172044,41.290001,2.615
2020-10-06,35.33,1.179245,42.650002,2.52
2020-10-07,38.33,1.173764,41.990002,2.606
2020-10-08,37.22,1.176747,43.34,2.627
2020-10-09,42.25,1.1767,42.849998,2.741
2020-10-10,33.52,1.17836133333333,42.4733323333333,2.78766666666667
2020-10-11,32.76,1.18002266666667,42.0966666666667,2.83433333333333
2020-10-12,47.19,1.181684,41.720001,2.881
2020-10-13,46.95,1.181614,42.450001,2.855
2020-10-14,43.3,1.174219,43.32,2.636
2020-10-15,44.03,1.174398,43.16,2.775
2020-10-16,47.8,1.170713,42.93,2.773
2020-10-17,41.92,1.170992,42.8266663333333,2.78033333333333
2020-10-18,39.17,1.171271,42.7233326666667,2.78766666666667
2020-10-19,44.63,1.17155,42.619999,2.795
2020-10-20,39.27,1.176886,43.16,2.913
2020-10-21,38.99,1.182984,41.73,3.023
2020-10-22,44.02,1.185396,42.459999,3.007
2020-10-23,46.68,1.181502,41.77,2.971
2020-10-24,31.18,1.18261733333333,41.333333,2.98866666666667
2020-10-25,17.88,1.18373266666667,40.896666,3.00633333333333
2020-10-26,39.65,1.184848,40.459999,3.024
2020-10-27,38.88,1.180944,41.200001,3.019
2020-10-28,38.2,1.178411,39.119999,2.996
2020-10-29,37.18,1.174867,37.650002,3.301
2020-10-30,33.02,1.16787,37.459999,3.354
2020-10-31,31.98,1.16665066666667,37.459999,3.31733333333333
2020-11-01,17.35,1.16543133333333,37.459999,3.28066666666667
2020-11-02,26.7,1.164212,37.459999,3.244
2020-11-03,36.99,1.16428,39.709999,3.059
2020-11-04,41.63,1.176221,41.23,3.046
2020-11-05,39.02,1.173268,40.93,2.942
2020-11-06,40.33,1.181754,39.450001,2.888
2020-11-07,35.21,1.18426966666667,40.4333346666667,2.87833333333333
2020-11-08,35.03,1.18678533333333,41.4166683333333,2.86866666666667
2020-11-09,44.04,1.189301,42.400002,2.859
2020-11-10,46.13,1.182732,43.610001,2.949
2020-11-11,39.78,1.181879,43.799999,3.031
2020-11-12,40.89,1.17803,43.529999,2.976
2020-11-13,41.16,1.180339,42.779999,2.995
2020-11-14,36.12,1.18173433333333,43.126666,2.89566666666667
2020-11-15,13.19,1.18312966666667,43.473333,2.79633333333333
2020-11-16,31.29,1.184525,43.82,2.697
2020-11-17,40,1.185944,43.75,2.692
2020-11-18,39.24,1.186366,44.34,2.712
2020-11-19,33.66,1.184764,44.200001,2.592
2020-11-20,44.38,1.186648,44.959999,2.65
2020-11-21,38.29,1.186648,45.3266663333333,2.67033333333333
2020-11-22,38.05,1.186648,45.6933336666667,2.69066666666667
2020-11-23,48.29,1.186648,46.060001,2.711
2020-11-24,46.75,1.184273,47.860001,2.775
2020-11-25,47.46,1.190051,48.610001,2.896
2020-11-26,54.68,1.192,48.3950005,2.8695
2020-11-27,60.09,1.1916,48.18,2.843
2020-11-28,47.69,1.19344866666667,47.9833333333333,2.856
2020-11-29,45.43,1.19529733333333,47.7866666666667,2.869
2020-11-30,54.52,1.197146,47.59,2.882
2020-12-01,55.57,1.193816,47.610001,2.88
2020-12-02,74.29,1.207438,48.25,2.78
2020-12-03,53.16,1.21146,48.709999,2.507
2020-12-04,51.15,1.214565,49.25,2.575
2020-12-05,51.05,1.21375533333333,49.096667,2.51866666666667
2020-12-06,46.15,1.21294566666667,48.943334,2.46233333333333
2020-12-07,61.7,1.212136,48.790001,2.406
2020-12-08,66.73,1.211314,48.84,2.399
2020-12-09,76.03,1.211094,48.860001,2.442
2020-12-10,70.23,1.207875,50.25,2.553
2020-12-11,52.21,1.214429,49.970001,2.591
2020-12-12,46.22,1.214066,50.0766676666667,2.62133333333333
2020-12-13,43.93,1.213703,50.1833343333333,2.65166666666667
2020-12-14,47.54,1.21334,50.290001,2.682
2020-12-15,52.43,1.21489,50.759998,2.682
2020-12-16,52.1,1.21543,51.080002,2.677
2020-12-17,54.82,1.219959,51.5,2.636
2020-12-18,48.28,1.226272,52.259998,2.7
2020-12-19,38.58,1.224719,51.8099986666667,2.70166666666667
2020-12-20,41.4,1.223166,51.3599993333333,2.70333333333333
2020-12-21,45.11,1.221613,50.91,2.705
2020-12-22,34.55,1.223691,50.080002,2.78
2020-12-23,41.89,1.218665,51.200001,2.608
2020-12-24,29.93,1.219141,51.290001,2.518
2020-12-25,25.74,1.218472,51.182501,2.46475
2020-12-26,29.75,1.21915133333333,51.075001,2.4115
2020-12-27,19.58,1.21983066666667,50.967501,2.35825
2020-12-28,42.09,1.22051,50.860001,2.305
2020-12-29,49.23,1.222345,51.09,2.467
2020-12-30,50.27,1.225295,51.34,2.422
2020-12-31,49.23,1.22999,51.29,2.539
2021-01-01,48.4,1.218027,51.24,2.5495
2021-01-02,50.56,1.22037466666667,51.19,2.56
2021-01-03,47.1,1.22272233333333,51.14,2.5705
2021-01-04,59.27,1.22507,51.09,2.581
2021-01-05,63.85,1.22516,53.599998,2.702
2021-01-06,70.16,1.230027,54.299999,2.716
2021-01-07,82.1,1.234111,54.380001,2.729
2021-01-08,84.85,1.227144,55.990002,2.7
2021-01-09,60.6,1.224303,55.8800013333333,2.71566666666667
2021-01-10,56.85,1.221462,55.7700006666667,2.73133333333333
2021-01-11,67.69,1.218621,55.66,2.747
2021-01-12,63.54,1.21607,56.580002,2.753
2021-01-13,73.85,1.220889,56.060001,2.727
2021-01-14,73.33,1.216249,56.419998,2.666
2021-01-15,72.32,1.215126,55.099998,2.737
2021-01-16,57.78,1.21235433333333,55.299999,2.68925
2021-01-17,56.66,1.20958266666667,55.5,2.6415
2021-01-18,69.17,1.206811,55.700001,2.59375
2021-01-19,60.39,1.207729,55.900002,2.546
2021-01-20,49.13,1.213887,56.080002,2.539
2021-01-21,41.6,1.211563,56.099998,2.491
2021-01-22,49.95,1.216629,55.41,2.446
2021-01-23,51.81,1.21673433333333,55.566667,2.498
2021-01-24,49.16,1.21683966666667,55.723334,2.55
2021-01-25,61.7,1.216945,55.880001,2.602
2021-01-26,64.12,1.214624,55.91,2.656
2021-01-27,59.26,1.216299,55.810001,2.76
2021-01-28,55.01,1.210507,55.529999,2.664
2021-01-29,47.71,1.212004,55.880001,2.564
2021-01-30,48.02,1.21213133333333,55.880001,2.65933333333333
2021-01-31,47.93,1.21225866666667,55.880001,2.75466666666667
2021-02-01,56.81,1.212386,55.880001,2.85
2021-02-02,48.7,1.206869,57.459999,2.845
2021-02-03,41.87,1.203905,58.459999,2.789
2021-02-04,52.26,1.204239,58.84,2.935
2021-02-05,51.52,1.196673,59.34,2.863
2021-02-06,38.34,1.19940766666667,59.746667,2.86933333333333
2021-02-07,26.03,1.20214233333333,60.153334,2.87566666666667
2021-02-08,50.07,1.204877,60.560001,2.882
2021-02-09,65.31,1.20536,61.09,2.835
2021-02-10,72.48,1.211999,61.470001,2.911
2021-02-11,79.01,1.212121,61.139999,2.868
2021-02-12,63.46,1.213151,62.43,2.912
2021-02-13,54.65,1.212837,62.6599995,2.96625
2021-02-14,47.82,1.212523,62.889999,3.0205
2021-02-15,52.1,1.212209,63.1199985,3.07475
2021-02-16,53.68,1.21322,63.349998,3.129
2021-02-17,49.87,1.209248,64.339996,3.219
2021-02-18,48.35,1.2048,63.93,3.082
2021-02-19,47.54,1.20919,62.91,3.069
2021-02-20,32.74,1.21033866666667,63.686666,3.03033333333333
2021-02-21,32.15,1.21148733333333,64.463332,2.99166666666667
2021-02-22,48.51,1.212636,65.239998,2.953
2021-02-23,44.4,1.21668,65.370003,2.879
2021-02-24,35.98,1.215214,67.040001,2.854
2021-02-25,46.16,1.217137,66.879997,2.777
2021-02-26,47.71,1.216042,66.129997,2.771
2021-02-27,44.08,1.21368,66.069997,2.773
2021-02-28,40.76,1.211318,66.009997,2.775
2021-03-01,49.96,1.208956,65.949997,2.777
2021-03-02,54.16,1.20511,62.700001,2.839
2021-03-03,53.02,1.208547,64.07,2.816
2021-03-04,54.28,1.205066,66.739998,2.746
2021-03-05,52.39,1.196774,69.360001,2.701
2021-03-06,44.94,1.19537033333333,68.9866666666667,2.68866666666667
2021-03-07,46.63,1.19396666666667,68.6133323333333,2.67633333333333
2021-03-08,61.74,1.192563,68.239998,2.664
2021-03-09,61.2,1.185171,67.519997,2.662
2021-03-10,54.2,1.189791,67.900002,2.692
2021-03-11,39.86,1.192606,69.629997,2.668
2021-03-12,37.36,1.19861,69.220001,2.6
2021-03-13,23.61,1.19740666666667,69.1066663333333,2.56133333333333
2021-03-14,24.74,1.19620333333333,68.9933316666667,2.52266666666667
2021-03-15,50.11,1.195,68.879997,2.484
2021-03-16,56.23,1.192577,68.389999,2.562
2021-03-17,56.18,1.190165,68,2.528
2021-03-18,64.26,1.198279,63.279999,2.481
2021-03-19,56.53,1.191824,64.529999,2.535
2021-03-20,51.46,1.19065333333333,64.5600003333333,2.55066666666667
2021-03-21,40.45,1.18948266666667,64.5900016666667,2.56633333333333
2021-03-22,60.85,1.188312,64.620003,2.582
2021-03-23,63.57,1.193303,60.790001,2.508
2021-03-24,61.41,1.184021,64.410004,2.518
2021-03-25,59.48,1.181307,61.950001,2.57
2021-03-26,53.92,1.177662,64.57,2.557
2021-03-27,36.38,1.17804133333333,64.7066676666667,2.56666666666667
2021-03-28,28.31,1.17842066666667,64.8433353333333,2.57633333333333
2021-03-29,46.05,1.1788,64.980003,2.586
2021-03-30,55.41,1.177101,64.139999,2.623
2021-03-31,57.04,1.17236,63.540001,2.608
2021-04-01,52.79,1.172883,63.599998,2.639
2021-04-02,41.35,1.177995,63.237499,2.607
2021-04-03,35,1.17760233333333,62.875,2.575
2021-04-04,29.2,1.17720966666667,62.512501,2.543
2021-04-05,26.81,1.176817,62.150002,2.511
2021-04-06,58.51,1.181893,62.740002,2.456
2021-04-07,75.26,1.187423,63.16,2.52
2021-04-08,71.51,1.187366,63.200001,2.522
2021-04-09,72.63,1.191568,62.950001,2.526
2021-04-10,59.63,1.19106233333333,63.0600003333333,2.53766666666667
2021-04-11,53.34,1.19055666666667,63.1699996666667,2.54933333333333
2021-04-12,72.01,1.190051,63.279999,2.561
2021-04-13,83.62,1.191469,63.669998,2.619
2021-04-14,80.66,1.195414,66.580002,2.618
2021-04-15,74.32,1.19861,66.940002,2.658
2021-04-16,71.42,1.197175,66.769997,2.68
2021-04-17,64.46,1.19709833333333,66.8633323333333,2.703
2021-04-18,64.33,1.19702166666667,66.9566676666667,2.726
2021-04-19,82.16,1.196945,67.050003,2.749
2021-04-20,81.14,1.204529,66.57,2.727
2021-04-21,78.27,1.203239,65.32,2.692
2021-04-22,70.11,1.203775,65.400002,2.749
2021-04-23,65.19,1.201475,66.110001,2.73
2021-04-24,53.02,1.20397833333333,65.956668,2.75
2021-04-25,37.45,1.20648166666667,65.803335,2.77
2021-04-26,60.65,1.208985,65.650002,2.79
2021-04-27,66.56,1.208167,66.419998,2.873
2021-04-28,69.43,1.209031,67.269997,2.925
2021-04-29,68.72,1.213592,68.559998,2.911
2021-04-30,73.58,1.212709,67.25,2.931
2021-05-01,57.01,1.209398,67.2633336666667,2.94266666666667
2021-05-02,46.81,1.206087,67.2766673333333,2.95433333333333
2021-05-03,66.64,1.202776,67.290001,2.966
2021-05-04,36.99,1.206127,68.125,2.967
2021-05-05,62.48,1.201504,68.959999,2.938
2021-05-06,73.15,1.200797,68.089996,2.928
2021-05-07,72.43,1.206855,68.279999,2.958
2021-05-08,47.32,1.21027266666667,68.2933326666667,2.94933333333333
2021-05-09,6.65,1.21369033333333,68.3066663333333,2.94066666666667
2021-05-10,58.36,1.217108,68.32,2.932
2021-05-11,72.17,1.214093,68.550003,2.955
2021-05-12,68.77,1.21445,69.32,2.969
2021-05-13,62.74,1.207851,67.050003,2.973
2021-05-14,71.53,1.207729,68.709999,2.961
2021-05-15,57.49,1.210165,68.959999,3.01033333333333
2021-05-16,30.13,1.212601,69.209999,3.05966666666667
2021-05-17,69.9,1.215037,69.459999,3.109
2021-05-18,74.18,1.215687,68.709999,3.012
2021-05-19,76.88,1.2224,66.660004,2.964
2021-05-20,69.34,1.217285,65.110001,2.925
2021-05-21,28.05,1.222539,66.440002,2.906
2021-05-22,17.99,1.221134,67.1133343333333,2.89933333333333
2021-05-23,23.9,1.219729,67.7866666666667,2.89266666666667
2021-05-24,32.81,1.218324,68.459999,2.886
2021-05-25,59.83,1.221464,68.650002,2.913
2021-05-26,69.18,1.224909,68.870003,2.984
2021-05-27,72.52,1.21926,69.459999,2.958
2021-05-28,73.34,1.219319,69.629997,2.986
2021-05-29,56.57,1.219215,69.629997,3.0155
2021-05-30,31.77,1.219111,69.629997,3.045
2021-05-31,66.66,1.219007,69.629997,3.0745
2021-06-01,68.22,1.223287,69.629997,3.104
2021-06-02,65.97,1.221777,71.349998,3.075
2021-06-03,65.54,1.220986,71.309998,3.041
2021-06-04,71.8,1.213301,71.889999,3.097
2021-06-05,63.23,1.214481,71.7566653333333,3.088
2021-06-06,57.55,1.215661,71.6233316666667,3.079
2021-06-07,77.34,1.216841,71.489998,3.07
2021-06-08,76.18,1.219363,72.220001,3.128
2021-06-09,75.57,1.217285,72.220001,3.129
2021-06-10,78.19,1.2182,72.519997,3.149
2021-06-11,77.52,1.217256,72.690002,3.296
2021-06-12,46.7,1.21517733333333,72.7466683333333,3.31466666666667
2021-06-13,26.01,1.21309866666667,72.8033346666667,3.33333333333333
2021-06-14,75.07,1.21102,72.860001,3.352
2021-06-15,82.52,1.212224,73.989998,3.24
2021-06-16,86.85,1.212709,74.389999,3.251
2021-06-17,82.24,1.199559,73.080002,3.253
2021-06-18,80.72,1.191341,73.510002,3.215
2021-06-19,73.16,1.190016,73.9733353333333,3.207
2021-06-20,57.89,1.188691,74.4366686666667,3.199
2021-06-21,77.63,1.187366,74.900002,3.191
2021-06-22,83.18,1.191256,74.809998,3.258
2021-06-23,84.34,1.193673,75.190002,3.333
2021-06-24,88.98,1.193317,75.559998,3.418
2021-06-25,86.4,1.193033,76.18,3.496
2021-06-26,76.44,1.193427,75.68,3.53633333333333
2021-06-27,51.91,1.193821,75.18,3.57666666666667
2021-06-28,87.84,1.194215,74.68,3.617
2021-06-29,90.07,1.19289,74.760002,3.63
2021-06-30,90.24,1.190193,75.129997,3.65
2021-07-01,87.79,1.185677,75.839996,3.661
2021-07-02,96.46,1.184624,76.169998,3.7
2021-07-03,83.79,1.18495633333333,75.75999825,3.68425
2021-07-04,79.36,1.18528866666667,75.3499985,3.6685
2021-07-05,92.64,1.185621,74.93999875,3.65275
2021-07-06,80.95,1.18638,74.529999,3.637
2021-07-07,98.1,1.182452,73.43,3.596
2021-07-08,93.9,1.17934,74.120003,3.688
2021-07-09,90.69,1.1848,75.550003,3.674
2021-07-10,81.6,1.185632,75.4200033333333,3.699
2021-07-11,77.74,1.186464,75.2900036666667,3.724
2021-07-12,93.33,1.187296,75.160004,3.749
2021-07-13,94.2,1.186521,76.489998,3.696
2021-07-14,70.23,1.177537,74.760002,3.66
2021-07-15,74.09,1.183334,73.470001,3.614
2021-07-16,83.48,1.181181,73.589996,3.674
2021-07-17,63.38,1.18125433333333,71.9333316666667,3.709
2021-07-18,45.91,1.18132766666667,70.2766673333333,3.744
2021-07-19,89.37,1.181401,68.620003,3.779
2021-07-20,91.18,1.179384,69.349998,3.876
2021-07-21,91.01,1.178411,72.230003,3.959
2021-07-22,88.19,1.179273,73.790001,4.003
2021-07-23,87.76,1.177274,74.099998,4.06
2021-07-24,76.16,1.177297,74.233332,4.074
2021-07-25,61.39,1.17732,74.366666,4.088
2021-07-26,86.61,1.177343,74.5,4.102
2021-07-27,84.39,1.180777,74.480003,3.971
2021-07-28,66.99,1.182313,74.739998,4.044
2021-07-29,48.66,1.184596,76.050003,4.059
2021-07-30,42.67,1.1893,76.330002,3.914
2021-07-31,27.45,1.18843466666667,75.1833343333333,3.921
2021-08-01,50.15,1.18756933333333,74.0366666666667,3.928
2021-08-02,80.73,1.186704,72.889999,3.935
2021-08-03,90.6,1.187465,72.410004,4.027
2021-08-04,91.63,1.186944,70.379997,4.158
2021-08-05,86.2,1.18374,71.290001,4.14
2021-08-06,18.8,1.183572,70.699997,4.14
2021-08-07,43.15,1.180698,70.146665,4.11333333333333
2021-08-08,0.28,1.177824,69.593333,4.08666666666667
2021-08-09,66.58,1.17495,69.040001,4.06
2021-08-10,86.27,1.173847,70.629997,4.089
2021-08-11,99.17,1.172333,71.440002,4.059
2021-08-12,104.94,1.17419,71.309998,3.933
2021-08-13,93.66,1.173626,70.589996,3.861
2021-08-14,70.07,1.17557333333333,70.229998,3.88933333333333
2021-08-15,51.78,1.17752066666667,69.87,3.91766666666667
2021-08-16,47.4,1.179468,69.510002,3.946
2021-08-17,66.76,1.177995,69.029999,3.837
2021-08-18,80.13,1.170974,68.230003,3.852
2021-08-19,94.47,1.17033,66.449997,3.83
2021-08-20,101.05,1.16766,65.18,3.851
2021-08-21,91.46,1.16835833333333,66.37,3.88233333333333
2021-08-22,75.79,1.16905666666667,67.56,3.91366666666667
2021-08-23,90.89,1.169755,68.75,3.945
2021-08-24,78.99,1.174453,71.050003,3.896
2021-08-25,86.29,1.175309,72.25,3.897
2021-08-26,93.2,1.17744,71.07,4.184
2021-08-27,96.03,1.175641,72.699997,4.37
2021-08-28,74.02,1.177061,72.936666,4.34833333333333
2021-08-29,70.88,1.178481,73.173335,4.32666666666667
2021-08-30,106.86,1.179901,73.410004,4.305
2021-08-31,108.17,1.17969,72.989998,4.377
2021-09-01,104.34,1.181028,71.589996,4.615
2021-09-02,107.19,1.184091,73.029999,4.641
2021-09-03,110.12,1.187648,72.610001,4.712
2021-09-04,107.35,1.18796333333333,72.38000125,4.676
2021-09-05,98.96,1.18827866666667,72.1500015,4.64
2021-09-06,123.98,1.188594,71.92000175,4.604
2021-09-07,123.69,1.187507,71.690002,4.568
2021-09-08,122.39,1.184357,72.599998,4.914
2021-09-09,131.76,1.18191,71.449997,5.031
2021-09-10,137.24,1.182592,72.919998,4.938
2021-09-11,129.15,1.18212633333333,73.116666,5.03566666666667
2021-09-12,109.56,1.18166066666667,73.313334,5.13333333333333
2021-09-13,139.41,1.181195,73.510002,5.231
2021-09-14,145.52,1.181195,73.599998,5.26
2021-09-15,166.83,1.180498,75.459999,5.46
2021-09-16,169.36,1.182,75.669998,5.335
2021-09-17,157.85,1.176747,75.339996,5.105
2021-09-18,139.67,1.17549566666667,74.8666633333333,5.065
2021-09-19,98.59,1.17424433333333,74.3933306666667,5.025
2021-09-20,153.25,1.172993,73.919998,4.985
2021-09-21,147.66,1.17302,74.360001,4.805
2021-09-22,149.74,1.172292,76.190002,4.805
2021-09-23,143.81,1.16877,77.25,4.976
2021-09-24,147.58,1.174026,78.089996,5.14
2021-09-25,146.38,1.17345233333333,78.569997,5.32866666666667
2021-09-26,125.72,1.17287866666667,79.049998,5.51733333333333
2021-09-27,146.21,1.172305,79.529999,5.706
2021-09-28,159.83,1.16968,79.089996,5.841
2021-09-29,150.58,1.168634,78.639999,5.477
2021-09-30,165.57,1.16016,78.519997,5.867
